t,x,z,tau_norm2,tau_norm,omega2
1.215000000,3.624892140,0.404462779,289.000012852,17.000000378,-1.111255647
1.220000000,3.653662147,0.403917498,289.005762020,17.000169470,-1.136280420
1.225000000,3.682409179,0.403551596,288.975585188,16.999281902,-1.162565666
1.230000000,3.711130800,0.403364913,288.909241454,16.997330421,-1.190064073
1.235000000,3.739824518,0.403357243,288.806502421,16.994307942,-1.218723562
1.240000000,3.768487786,0.403528334,288.667151729,16.990207525,-1.248487278
1.245000000,3.797117999,0.403877888,288.490983804,16.985022337,-1.279293577
1.250000000,3.825712492,0.404405559,288.277801743,16.978745588,-1.311076031
1.255000000,3.854268539,0.405110951,288.027414275,16.971370430,-1.343763416
1.260000000,3.882783356,0.405993614,287.739631705,16.962889839,-1.377279723
1.265000000,3.911254090,0.407053049,287.414260781,16.953296458,-1.411544159
1.270000000,3.939677831,0.408288698,287.051098397,16.942582400,-1.446471170
1.275000000,3.968051601,0.409699950,286.649924085,16.930739029,-1.481970461
1.280000000,3.996372360,0.411286133,286.210491213,16.917756684,-1.517947040
1.285000000,4.024637002,0.413046516,285.732516848,16.903624370,-1.554301265
1.290000000,4.052842360,0.414980306,285.215670232,16.888329409,-1.590928916
1.295000000,4.080985201,0.417086645,284.659559824,16.871857035,-1.627721277
1.300000000,4.109062233,0.419364611,284.063719065,16.854189956,-1.664565815
1.305000000,4.137070101,0.421813211,283.427595004,16.835307987,-1.701352414
1.310000000,4.165005391,0.424431384,282.750546840,16.815187981,-1.737979376
1.315000000,4.192864634,0.427217995,282.031848748,16.793803880,-1.774353845
1.320000000,4.220644302,0.430171836,281.270693296,16.771126775,-1.810391679
1.325000000,4.248340818,0.433291620,280.466195382,16.747124989,-1.846017314
1.330000000,4.275950552,0.436575985,279.617396787,16.721764165,-1.881163615
1.335000000,4.303469830,0.440023484,278.723271425,16.695007380,-1.915771711
1.340000000,4.330894933,0.443632588,277.782731353,16.666815273,-1.949790825
1.345000000,4.358222101,0.447401683,276.794633629,16.637146198,-1.983178076
